time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.pose.position.x,.pose.pose.position.y,.pose.pose.position.z,.pose.pose.orientation.x,.pose.pose.orientation.y,.pose.pose.orientation.z,.pose.pose.orientation.w,.pose.covariance
2022/07/12/22:54:30.063798,1522,1537392913,981335692,/world,0.228927955031,-0.059128023684,-1.2846480608,0.255394847279,0.0558668698537,-0.70299769111,0.661397503449,"(1.2550383871712256e-05, -4.13953284805757e-06, 5.045058514951961e-06, 7.962619747559074e-06, -1.0835355169547256e-05, -2.653455339896027e-07, -4.14038458984578e-06, 1.3900840713176876e-05, -1.0104967032020795e-06, 6.38017627352383e-06, 1.2268852515262552e-05, 1.989340603358869e-07, 5.0448220463295e-06, -1.0105926548931166e-06, 3.4525255614425987e-06, 4.28764360549394e-06, -5.158667136129225e-06, -1.5591604096698575e-07, 7.963958523760084e-06, 6.395071068254765e-06, 4.287182036932791e-06, 1.489117494202219e-05, -1.4200815030562808e-06, -1.5208984223136213e-06, -1.083669576473767e-05, 1.2282450370548759e-05, -5.162849902262678e-06, -1.379779519083968e-06, 1.987208452192135e-05, 4.686420425059623e-07, -2.613195420053671e-07, 1.9394262551486463e-07, -1.570480492318893e-07, -1.5176401575445198e-06, 4.795673476110096e-07, 1.022241576720262e-05)"
2022/07/12/22:54:30.102436,1523,1537392914,15136255,/world,0.26851952076,-0.0443755835295,-1.28317666054,0.209701544654,0.104325146843,-0.712025966882,0.661936965371,"(1.330367103946628e-05, -4.39524819739745e-06, 4.294511654734379e-06, 7.970437764015514e-06, -1.1648621693893801e-05, -1.1567281887892022e-07, -4.395477390062297e-06, 1.2690758012467995e-05, -3.4884550359493005e-08, 5.7601823755248915e-06, 1.2370014701446053e-05, 7.556398031738354e-07, 4.294215614208952e-06, -3.482576715896357e-08, 2.8725346510327654e-06, 4.357490070105996e-06, -3.6469029964791844e-06, -1.2025057394282612e-08, 7.973841093189549e-06, 5.768419669038849e-06, 4.358840214990778e-06, 1.4903120245435275e-05, -1.3714164879274904e-06, -1.1488489235489396e-06, -1.1647734027064871e-05, 1.2381585293042008e-05, -3.6520852972898865e-06, -1.3418291473499266e-06, 2.0331732230260968e-05, 3.907315715423465e-07, -1.1285850831654898e-07, 7.509246984227502e-07, -1.264891302810156e-08, -1.1396570016586338e-06, 3.8922266298868635e-07, 1.0380203093518503e-05)"
2022/07/12/22:54:30.139730,1524,1537392914,48309255,/world,0.316412121058,-0.0221895612776,-1.28130221367,0.147388055419,0.156945267292,-0.716720279904,0.663292543643,"(1.3947618754173163e-05, -4.356284080131445e-06, 3.260990524722729e-06, 8.120587153825909e-06, -1.2359227184788324e-05, -2.6248024198594067e-08, -4.356447789177764e-06, 1.1245840141782537e-05, 9.130063176598924e-07, 4.9523096095072106e-06, 1.2124237400712445e-05, 1.3585196256826748e-06, 3.2607567845843732e-06, 9.134724905379699e-07, 2.389957899140427e-06, 4.225070370011963e-06, -1.8190278296970064e-06, 1.8401287604774552e-07, 8.124196938297246e-06, 4.959361831424758e-06, 4.228404122841312e-06, 1.4823236597294454e-05, -1.283724941458786e-06, -7.991410484464723e-07, -1.2358605999907013e-05, 1.2135410543123726e-05, -1.821218120312551e-06, -1.25936253425607e-06, 2.0759685867233202e-05, 4.7253647039724456e-07, -2.5341343246054748e-08, 1.3514464853869868e-06, 1.8153934888687218e-07, -8.17287173049408e-07, 4.790887828676205e-07, 1.0434427167638205e-05)"
2022/07/12/22:54:30.140403,1525,1537392914,81481255,/world,0.360328614712,0.00154923752416,-1.28001356125,0.0770838904216,0.201329252843,-0.71357360162,0.666586320973,"(1.4396779079106636e-05, -3.99056580135948e-06, 2.0286227027099812e-06, 8.418307515967172e-06, -1.2872704246547073e-05, 2.125892795135087e-09, -3.99100190406898e-06, 9.755598512128927e-06, 1.7283373381360434e-06, 4.080940470885253e-06, 1.1430059203121345e-05, 1.9590361262089573e-06, 2.028559038080857e-06, 1.7290451523876982e-06, 2.1049820588814327e-06, 3.834407380054472e-06, 1.541299639029603e-07, 4.554318024929671e-07, 8.42151803226443e-06, 4.086907210876234e-06, 3.84001850761706e-06, 1.4690379430248868e-05, -1.2328162029007217e-06, -4.725153814888472e-07, -1.2874002095486503e-05, 1.144263478636276e-05, 1.5428688016072556e-07, -1.2105628002245794e-06, 2.1287465642672032e-05, 6.016551310494833e-07, 3.6880374310044317e-09, 1.9502415398164885e-06, 4.520575203059707e-07, -4.969101041751856e-07, 5.915827046010236e-07, 1.0520653631829191e-05)"
2022/07/12/22:54:30.173722,1526,1537392914,114654255,/world,0.427042931318,0.0445420481265,-1.27859926224,-0.0400144529425,0.251300000467,-0.695734493009,0.671714726865,"(1.4467413166130427e-05, -3.253800969105214e-06, 5.44959277704038e-07, 8.862359209160786e-06, -1.2970130228495691e-05, -4.4481476280111565e-09, -3.254794592066901e-06, 8.270432772405911e-06, 2.3844138468120946e-06, 3.182759655828704e-06, 1.0137363460671622e-05, 2.5176980216201628e-06, 5.449107902677497e-07, 2.3849797798902728e-06, 2.061581653833855e-06, 3.0586393222620245e-06, 2.3154575501393992e-06, 8.045771551223879e-07, 8.869400517141912e-06, 3.184368779329816e-06, 3.062178620893974e-06, 1.4521259799948893e-05, -1.2215007245686138e-06, -1.2801707782728045e-07, -1.297443850489799e-05, 1.0150890375371091e-05, 2.316324298590189e-06, -1.2138527836214053e-06, 2.1870015189051628e-05, 7.623440296811168e-07, -1.0740873745973545e-09, 2.5066444777621655e-06, 7.983359182617278e-07, -1.558899072051645e-07, 7.275029929587618e-07, 1.06355682873982e-05)"
2022/07/12/22:54:30.184546,1527,1537392914,147789750,/world,0.459546267986,0.0709677413106,-1.27915143967,-0.101517887979,0.268894914891,-0.679487661075,0.675045342462,"(1.4113064935372677e-05, -2.3424634036928182e-06, -8.744782462599687e-07, 9.33351202547783e-06, -1.2543043339974247e-05, -3.0800539008168926e-08, -2.345586381125031e-06, 7.15157511876896e-06, 2.767946625681361e-06, 2.5091355837503215e-06, 8.432914910372347e-06, 2.9682571494049625e-06, -8.753560791774362e-07, 2.7691173727362184e-06, 2.3157049326982815e-06, 1.9962253645644523e-06, 4.1763437366171274e-06, 1.183846279673162e-06, 9.342777048004791e-06, 2.5063156954274746e-06, 1.999434516619658e-06, 1.4340248526423238e-05, -1.265257083105098e-06, 2.2876523075865407e-07, -1.2562847587105352e-05, 8.452407200820744e-06, 4.182846168987453e-06, -1.275278350476583e-06, 2.2359585273079574e-05, 1.033094690683356e-06, -1.4120014490970334e-08, 2.951632495751255e-06, 1.1710524177033221e-06, 1.9723259470083576e-07, 9.330962029707734e-07, 1.070189227903029e-05)"
2022/07/12/22:54:30.223920,1528,1537392914,180958750,/world,0.498495995998,0.108143180609,-1.28070092201,-0.1780518912,0.280602890283,-0.652024683618,0.681486143595,"(1.3349746041058097e-05, -1.4209906566975405e-06, -2.1360665414249524e-06, 9.70963628788013e-06, -1.1620385521382559e-05, -3.080241839370501e-08, -1.42103658617998e-06, 6.4137743720493745e-06, 2.937687213488971e-06, 2.0797085653612157e-06, 6.491060503321933e-06, 3.2879613627301296e-06, -2.136059038093663e-06, 2.9376817565207602e-06, 2.8463514354371e-06, 7.362363021456986e-07, 5.6253952607221436e-06, 1.552133994664473e-06, 9.709829100756906e-06, 2.0795739601453533e-06, 7.362592668869183e-07, 1.4178578567225486e-05, -1.3799766520605772e-06, 5.22338211794704e-07, -1.1620583791227546e-05, 6.491202384495409e-06, 5.625369794870494e-06, -1.3805597518512513e-06, 2.2909058316145092e-05, 1.3464863286571926e-06, -3.1065887640124856e-08, 3.288151901870151e-06, 1.5521026170972618e-06, 5.215708256400831e-07, 1.347322154288122e-06, 1.0827081496245228e-05)"
2022/07/12/22:54:30.262204,1529,1537392914,214124750,/world,0.53740054369,0.159480109811,-1.28398644924,-0.261328453912,0.280038201325,-0.609742435486,0.693902177971,"(1.2262155905773398e-05, -6.635938234467176e-07, -3.1133872653299477e-06, 9.901557859848253e-06, -1.0288656994816847e-05, 3.039806983906601e-08, -6.637314982071985e-07, 6.038801529939519e-06, 2.9477785119524924e-06, 1.8828940255843918e-06, 4.6436198317678645e-06, 3.46091883329791e-06, -3.1133963602769654e-06, 2.947784878415405e-06, 3.541120577210677e-06, -5.761440320384281e-07, 6.528151061502285e-06, 1.8422683751850855e-06, 9.90259195532417e-06, 1.8824268863681937e-06, -5.761683610217005e-07, 1.4076660590944812e-05, -1.5790498082424165e-06, 8.519206744495023e-07, -1.0289441888744477e-05, 4.6439886318694334e-06, 6.528178801090689e-06, -1.5817477105883881e-06, 2.3554801373393275e-05, 1.580717025717604e-06, 2.9443164351050655e-08, 3.4613813113537617e-06, 1.8423129404254723e-06, 8.486681508657057e-07, 1.5833079487492796e-06, 1.1160927897435613e-05)"
2022/07/12/22:54:30.301783,1530,1537392914,247298750,/world,0.554506480694,0.195624470711,-1.28765177727,-0.305089584696,0.270220367258,-0.578119836193,0.70687958898,"(1.1034052477043588e-05, -1.4821489457972348e-07, -3.7580505249934504e-06, 9.858922567218542e-06, -8.772886758379173e-06, 9.83688721589715e-08, -1.4823217497905716e-07, 5.893038178328425e-06, 2.8811693937313976e-06, 1.8516361706133466e-06, 3.1041959118738305e-06, 3.5478005884215236e-06, -3.758096909223241e-06, 2.881176897062687e-06, 4.264911694917828e-06, -1.7830914202932036e-06, 6.91641525918385e-06, 2.0396628315211274e-06, 9.859625606623013e-06, 1.8515764850235428e-06, -1.7832670664574835e-06, 1.3988022146804724e-05, -1.8397291796645732e-06, 1.0986470897478284e-06, -8.773245099291671e-06, 3.1042343380249804e-06, 6.916515303601045e-06, -1.8411394648865098e-06, 2.4147473595803604e-05, 1.8528018017605064e-06, 9.796736577527554e-08, 3.5478487916407175e-06, 2.039776063611498e-06, 1.0970865105264238e-06, 1.8536186416895362e-06, 1.1642287972790655e-05)"
2022/07/12/22:54:30.302317,1531,1537392914,280473750,/world,0.562617003918,0.232715398073,-1.29101908207,-0.338838768057,0.253570336358,-0.543729906886,0.724740062866,"(9.703791874926537e-06, 1.2476259314553317e-07, -4.02788555220468e-06, 9.546027285978198e-06, -7.120345799194183e-06, 2.162605170497045e-07, 1.2256305126356892e-07, 5.816183147544507e-06, 2.7745120405597845e-06, 1.8474098624210455e-06, 1.9827302821795456e-06, 3.5504501738614636e-06, -4.079774043930229e-06, 2.786387540254509e-06, 4.833018920180621e-06, -2.7577270884648897e-06, 6.8318413468659855e-06, 2.1024882244091714e-06, 9.621211574994959e-06, 1.8594960238260683e-06, -2.7881053483724827e-06, 1.388953114656033e-05, -2.046162762781023e-06, 1.2786101706296904e-06, -7.253359399328474e-06, 2.004451516768313e-06, 6.924188710399903e-06, -2.131283736162004e-06, 2.438727460685186e-05, 2.0170882635284215e-06, 1.678378822589366e-07, 3.564453436410986e-06, 2.138244553862023e-06, 1.2374447351248818e-06, 2.098449158438598e-06, 1.2131082257837988e-05)"
2022/07/12/22:54:30.338059,1532,1537392914,313643750,/world,0.560697793961,0.266699850559,-1.29352772236,-0.361082056202,0.231484651573,-0.508662278224,0.74652347622,"(8.456309842586052e-06, 2.0452013416161208e-07, -4.053631528222468e-06, 9.075701200345065e-06, -5.585465714830207e-06, 2.9632096243403794e-07, 2.0455262017549103e-07, 5.7361107792530674e-06, 2.6714242267189547e-06, 1.7878201106213965e-06, 1.295109768761904e-06, 3.5141217722411966e-06, -4.053620159538696e-06, 2.6714383238868322e-06, 5.219683316681767e-06, -3.528680736053502e-06, 6.518091595353326e-06, 2.093117245749454e-06, 9.076103197003249e-06, 1.7880131508718478e-06, -3.528610932335141e-06, 1.374362636852311e-05, -2.244377583338064e-06, 1.3107212453178363e-06, -5.5853661251603626e-06, 1.2951794587934273e-06, 6.518133886856958e-06, -2.243797325718333e-06, 2.4440572815365158e-05, 2.198908077843953e-06, 2.9577441296169127e-07, 3.5139000829076394e-06, 2.0930663140461547e-06, 1.307491857005516e-06, 2.1982502858008957e-06, 1.251125468115788e-05)"
2022/07/12/22:54:30.345807,1533,1537392914,346818750,/world,0.548525452614,0.296166092157,-1.2953646183,-0.372655004887,0.204711461458,-0.472574224823,0.771942398665,"(7.276546512002824e-06, 1.4233026490728662e-07, -3.890505013259826e-06, 8.460617209493648e-06, -4.157557214057306e-06, 3.3761097029127995e-07, 1.4239014944905648e-07, 5.537998731597327e-06, 2.54486462836212e-06, 1.5790725456099608e-06, 9.557322755426867e-07, 3.3681903914839495e-06, -3.890522748406511e-06, 2.544865537856822e-06, 5.389023954194272e-06, -4.145459115534322e-06, 6.060350187908625e-06, 1.999311280087568e-06, 8.461089237243868e-06, 1.5793621059856378e-06, -4.145556886214763e-06, 1.3509302334568929e-05, -2.4710445813980186e-06, 1.2123967962907045e-06, -4.156604518357199e-06, 9.56329245127563e-07, 6.06017329118913e-06, -2.4663017939019483e-06, 2.430845779599622e-05, 2.3859959128458286e-06, 3.3500603535685514e-07, 3.366602868482005e-06, 1.999840833377675e-06, 1.1994033002338256e-06, 2.359981863264693e-06, 1.2744218111038208e-05)"
2022/07/12/22:54:30.384010,1534,1537392914,379989750,/world,0.522997379303,0.322724610567,-1.29592144489,-0.375486443798,0.168346732776,-0.429414765239,0.8039106165,"(6.197035872901324e-06, 7.55625073622923e-09, -3.579767735573114e-06, 7.766281669319142e-06, -2.8624235710594803e-06, 3.505268750814139e-07, 3.431610906545757e-08, 5.281236099108355e-06, 2.413084530417109e-06, 1.2448593906810856e-06, 8.965405982053198e-07, 3.193761131115025e-06, -3.5906307402910898e-06, 2.4263604245788883e-06, 5.34154060005676e-06, -4.605418780556647e-06, 5.520431386685232e-06, 1.8565226582722971e-06, 7.819521670171525e-06, 1.3114852208673256e-06, -4.612154953065328e-06, 1.3333976312424056e-05, -2.677187239896739e-06, 1.0376287491453695e-06, -2.9077166345814476e-06, 8.806972005004354e-07, 5.558119028137298e-06, -2.7215633053856436e-06, 2.407410465821158e-05, 2.498267576811486e-06, 3.6136830772193207e-07, 3.2633568025630666e-06, 1.8850753349397564e-06, 1.0790564601848018e-06, 2.4918488179537235e-06, 1.3008316273044329e-05)"
2022/07/12/22:54:30.418458,1535,1537392914,413124246,/world,0.488487035036,0.339831888676,-1.29543745518,-0.369398508211,0.127884612727,-0.38546713711,0.835826166707,"(5.19190643899492e-06, -1.5316022938804963e-07, -3.1511888209934114e-06, 6.960269274713937e-06, -1.6274066183541436e-06, 3.5626186445369967e-07, -1.3240445184692362e-07, 4.977282060281141e-06, 2.2612434804614168e-06, 7.982167176123767e-07, 1.008292088044982e-06, 3.0025942123756977e-06, -3.1605873118678574e-06, 2.2688816443405813e-06, 5.090904778626282e-06, -4.921857907902449e-06, 4.860170520259999e-06, 1.6679273358022328e-06, 7.008584816503571e-06, 8.56854853736877e-07, -4.934259322908474e-06, 1.3128336831869092e-05, -2.868187948479317e-06, 8.233619723796437e-07, -1.658541464166774e-06, 9.945733836502768e-07, 4.890951913694153e-06, -2.8989527436351636e-06, 2.3672846509725787e-05, 2.5816518700594315e-06, 3.655551381598343e-07, 3.062962605326902e-06, 1.6876197150850203e-06, 8.535818096788717e-07, 2.5613308025640436e-06, 1.327132122241892e-05)"
2022/07/12/22:54:30.456434,1536,1537392914,446290246,/world,0.44846150279,0.348279565573,-1.2945882082,-0.358682800661,0.0862779405324,-0.340771229283,0.864741432526,"(4.290574452170404e-06, -3.124572742763121e-07, -2.6492325559956953e-06, 6.05613604420796e-06, -4.4751081418326066e-07, 3.6511235634861805e-07, -3.121803899830411e-07, 4.633501703210641e-06, 2.0754389424837427e-06, 2.5399728542652156e-07, 1.212799247696239e-06, 2.8087310965929646e-06, -2.64922982751159e-06, 2.075441216220497e-06, 4.662144874600926e-06, -5.086388227937277e-06, 4.053742486576084e-06, 1.4250631465984043e-06, 6.05723880653386e-06, 2.5483504373369215e-07, -5.086403234599857e-06, 1.2948698895343114e-05, -3.0468913791992236e-06, 6.250802471186034e-07, -4.4500524154500454e-07, 1.214690087181225e-06, 4.053758857480716e-06, -3.0393550787266577e-06, 2.3123962819227017e-05, 2.654536274349084e-06, 3.6234214917385543e-07, 2.806644033626071e-06, 1.4250747426558519e-06, 6.166361572468304e-07, 2.6356522084824974e-06, 1.3512094483303372e-05)"
2022/07/12/22:54:30.456848,1537,1537392914,479461246,/world,0.396698474884,0.348340541124,-1.29155707359,-0.341141735376,0.0310831926682,-0.285791518494,0.894974502954,"(3.5318646496307338e-06, -4.373868307538942e-07, -2.141769755326095e-06, 5.0712114898487926e-06, 6.497220397250203e-07, 3.66128631412721e-07, -4.283659507109405e-07, 4.2732881411211565e-06, 1.8591614434626536e-06, -3.110405089046253e-07, 1.3581402527051978e-06, 2.586486516520381e-06, -2.1511052636924433e-06, 1.862138333308394e-06, 4.1523394429532345e-06, -5.093628715258092e-06, 3.0772198442718945e-06, 1.148266846939805e-06, 5.111488462716807e-06, -2.7701992166839773e-07, -5.123295977682574e-06, 1.2666775546676945e-05, -3.123447640973609e-06, 2.4891758698686317e-07, 6.363242164297844e-07, 1.3640798215419636e-06, 3.11935446006828e-06, -3.165900579915615e-06, 2.2183898181538098e-05, 2.855591446859762e-06, 3.5898116834687244e-07, 2.6236123176204273e-06, 1.1616011761361733e-06, 2.591179679711786e-07, 2.797579327307176e-06, 1.3207792108005378e-05)"
2022/07/12/22:54:30.489718,1538,1537392914,512635246,/world,0.339828312397,0.338947802782,-1.2885761261,-0.316927758612,-0.0322343575137,-0.226965129526,0.920328516084,"(2.952146360257757e-06, -5.42371765277494e-07, -1.6865755014805472e-06, 4.031708613183582e-06, 1.6611572846159106e-06, 3.459457786902931e-07, -5.41622796390584e-07, 3.922094492736505e-06, 1.6070971469162032e-06, -8.515138461007155e-07, 1.4412061091206851e-06, 2.3989694000192685e-06, -1.6870769741217373e-06, 1.6074781115094083e-06, 3.6150618143437896e-06, -4.96310258313315e-06, 1.904346618175623e-06, 8.185586466424866e-07, 4.039544819534058e-06, -8.537710982636781e-07, -4.97240307595348e-06, 1.2533411791082472e-05, -3.1906677122606197e-06, -4.802087261168708e-08, 1.6800444200271158e-06, 1.449037654310814e-06, 1.9046191255256417e-06, -3.165931502735475e-06, 2.1265746909193695e-05, 3.02613398162066e-06, 3.3750038141988625e-07, 2.392993792454945e-06, 8.163137295014167e-07, -4.6770768591386513e-08, 2.9436391741910484e-06, 1.3142542229616083e-05)"
2022/07/12/22:54:30.508577,1539,1537392914,545758741,/world,0.290634572506,0.323399066925,-1.28508067131,-0.292386428038,-0.0886999658921,-0.176831244109,0.935613801032,"(2.587238668638747e-06, -6.374147005772102e-07, -1.3317871889739763e-06, 2.9581967737613013e-06, 2.5492370241408935e-06, 2.874950837394863e-07, -6.377657655320945e-07, 3.5415666843618965e-06, 1.3371503655434935e-06, -1.3675918353328598e-06, 1.4088009265833534e-06, 2.1969337922200793e-06, -1.3315556088855374e-06, 1.337391154265788e-06, 3.1236613722285256e-06, -4.642229214368854e-06, 5.057929115537263e-07, 4.241713611463638e-07, 2.9617908694490325e-06, -1.372323254145158e-06, -4.648512458516052e-06, 1.2357098057691474e-05, -3.083528326897067e-06, -5.819200055157125e-07, 2.560489747338579e-06, 1.408252614965022e-06, 5.081679432805686e-07, -3.072222625633003e-06, 2.025268076977227e-05, 3.285718776169233e-06, 2.869886941425648e-07, 2.192738975281827e-06, 4.239794861859991e-07, -5.950772674623295e-07, 3.2688294595573097e-06, 1.2485662409744691e-05)"
2022/07/12/22:54:30.544047,1540,1537392914,578936741,/world,0.244537428021,0.302419960499,-1.28299129009,-0.264781512144,-0.14368071356,-0.13037719473,0.944589022754,"(2.4587045572843635e-06, -7.238182888613665e-07, -1.1226062497371458e-06, 1.926157437992515e-06, 3.2109701351146214e-06, 1.569345613461337e-07, -7.245181450343807e-07, 3.16696264235361e-06, 1.0840657296284917e-06, -1.832720613492711e-06, 1.2579924941746867e-06, 1.9522396996762836e-06, -1.122421167565335e-06, 1.084324139810633e-06, 2.8043634756613756e-06, -4.1298899304820225e-06, -1.0593741990305716e-06, -1.1225882445842217e-09, 1.9291305761726107e-06, -1.8374122419118066e-06, -4.136668849241687e-06, 1.2276640518393833e-05, -2.9592229111585766e-06, -1.0178376896874397e-06, 3.2251307402475504e-06, 1.2544209084808244e-06, -1.0606428304527071e-06, -2.9342295420065057e-06, 1.9388216969673522e-05, 3.3740857361408416e-06, 1.5721056456641236e-07, 1.9490662452881224e-06, 3.917158153399214e-09, -1.0467165338923223e-06, 3.352714202264906e-06, 1.2008564226562157e-05)"
2022/07/12/22:54:30.576109,1541,1537392914,612108741,/world,0.1823669523,0.260945290327,-1.27993369102,-0.218426832009,-0.220101113564,-0.0681370166401,0.948262922569,"(2.5551075850671623e-06, -7.985946695043822e-07, -1.0654538300514105e-06, 1.0325696848667576e-06, 3.5641076010506367e-06, -5.351199661163264e-08, -7.996937370080559e-07, 2.802832341330941e-06, 8.761922458688787e-07, -2.2256563170230947e-06, 9.772484190762043e-07, 1.6766526869105292e-06, -1.0652719311110559e-06, 8.772011028668203e-07, 2.7361670618120115e-06, -3.3960459404625e-06, -2.7125506676384248e-06, -4.1993257582362276e-07, 1.0348874184273882e-06, -2.2324968540488044e-06, -3.4067913929902716e-06, 1.2200232959003188e-05, -2.8104527700634208e-06, -1.4369383052326157e-06, 3.5850180211127736e-06, 9.687173587735742e-07, -2.7217531624046387e-06, -2.764926648524124e-06, 1.85077606147388e-05, 3.395782414372661e-06, -5.886400344934373e-08, 1.6786714240879519e-06, -4.0501331000086793e-07, -1.4899283087288495e-06, 3.3132962471427163e-06, 1.1560546226974111e-05)"
2022/07/12/22:54:30.611482,1542,1537392914,645290741,/world,0.114767417312,0.192707061768,-1.27824020386,-0.153539965514,-0.30176247286,-0.00161633010407,0.94093691733,"(2.82307200905052e-06, -8.397067858822993e-07, -1.1262792440902558e-06, 3.777598749366007e-07, 3.5907701203541365e-06, -3.331989546495606e-07, -8.396511930186534e-07, 2.4803528049233137e-06, 7.44557326015638e-07, -2.521342366890167e-06, 5.946971555204073e-07, 1.3788371688860934e-06, -1.1260531209700275e-06, 7.445787559845485e-07, 2.9723498755629407e-06, -2.5071979052881943e-06, -4.331303443905199e-06, -7.719061727584631e-07, 3.77119818040228e-07, -2.5214319521182915e-06, -2.5074384666368132e-06, 1.2222779332660139e-05, -2.659137180671678e-06, -1.7634355344853248e-06, 3.5926270811614813e-06, 5.948604666627944e-07, -4.330614501668606e-06, -2.661057806108147e-06, 1.787916335160844e-05, 3.321984195281402e-06, -3.3430794132982555e-07, 1.3787930583930574e-06, -7.723123189862235e-07, -1.762502279234468e-06, 3.3185433494509198e-06, 1.133219302573707e-05)"
2022/07/12/22:54:30.650085,1543,1537392914,678453741,/world,0.0838103294373,0.143822491169,-1.27852070332,-0.109879341901,-0.338171765874,0.0296309077842,0.934177942133,"(3.1835043046157807e-06, -8.326474016939756e-07, -1.234543105965713e-06, 2.0840356995677212e-08, 3.3469279969722265e-06, -6.521644309032126e-07, -8.326112492795801e-07, 2.2317485672829207e-06, 7.088258939802472e-07, -2.696655201361864e-06, 1.2663112158861622e-07, 1.0885831898121978e-06, -1.2344680726528168e-06, 7.088428901624866e-07, 3.4613744901434984e-06, -1.5838556919334223e-06, -5.724613401980605e-06, -9.990768603529432e-07, 2.0609505213542434e-08, -2.696718865990988e-06, -1.5839647176107974e-06, 1.2283392607059795e-05, -2.5292827103839954e-06, -2.0954325918864924e-06, 3.3473615985712968e-06, 1.2673220339820546e-07, -5.7244069466833025e-06, -2.529922085159342e-06, 1.742829590511974e-05, 3.170068112012814e-06, -6.525793878608965e-07, 1.0885041774599813e-06, -9.99275812318956e-07, -2.0949087229382712e-06, 3.168929424646194e-06, 1.1238957995374221e-05)"
2022/07/12/22:54:30.684497,1544,1537392914,711627741,/world,0.0613704025745,0.0856747850776,-1.27907371521,-0.0579601373687,-0.364413150612,0.0557927297193,0.927755833428,"(3.564651478882297e-06, -7.565913620055653e-07, -1.3294736618263414e-06, -5.001379932423333e-08, 2.954875071736751e-06, -9.645696081861388e-07, -7.563681947431178e-07, 2.049917839030968e-06, 7.382417379631079e-07, -2.7578023491514614e-06, -3.7679885167563043e-07, 8.205861377064139e-07, -1.3295461940288078e-06, 7.382108151432476e-07, 4.051363248436246e-06, -7.132716746127699e-07, -6.8117788032395765e-06, -1.0824865057657007e-06, -5.11395725766306e-08, -2.7584549115999835e-06, -7.131002917049045e-07, 1.240141864400357e-05, -2.3810866878193337e-06, -2.3791008061380126e-06, 2.956481694127433e-06, -3.759567732686264e-07, -6.812070751038846e-06, -2.3853663151385263e-06, 1.714782956696581e-05, 2.9346397241170052e-06, -9.649982075643493e-07, 8.20370871679188e-07, -1.0824177252288791e-06, -2.378011913606315e-06, 2.933015366579639e-06, 1.1155908396176528e-05)"
2022/07/12/22:54:30.721099,1545,1537392914,744796741,/world,0.052114713937,0.0205010194331,-1.28109657764,-0.000936456502903,-0.373766674116,0.0734175032808,0.924612063495,"(3.919101345672971e-06, -5.808411742691533e-07, -1.3711132851312868e-06, 1.1592976534302579e-07, 2.5505087251076475e-06, -1.2333023278188193e-06, -5.807345360153704e-07, 1.9158701434207615e-06, 7.737368150628754e-07, -2.7162816422787728e-06, -8.79728702329885e-07, 5.518537591342465e-07, -1.3711207884625765e-06, 7.737357918813359e-07, 4.5807282731402665e-06, 1.2010167438347708e-07, -7.572094091301551e-06, -1.0523311857468798e-06, 1.1546188005695512e-07, -2.716757762755151e-06, 1.2011388150767743e-07, 1.2622629583347589e-05, -2.233084614999825e-06, -2.606411044325796e-06, 2.550945055190823e-06, -8.793410870566731e-07, -7.5721327448263764e-06, -2.234804696854553e-06, 1.705533759377431e-05, 2.64478990175121e-06, -1.233781517839816e-06, 5.514174290510709e-07, -1.0523058335820679e-06, -2.6045081540360115e-06, 2.643003199409577e-06, 1.1211851415282581e-05)"
2022/07/12/22:54:30.722316,1546,1537392914,777983741,/world,0.0579203888774,-0.033970169723,-1.28366935253,0.046139045063,-0.365549441048,0.0800088468086,0.926198366415,"(4.1936505112971645e-06, -3.296843544831063e-07, -1.3642505791722215e-06, 4.5657753844352555e-07, 2.2549152163264807e-06, -1.4393572200788185e-06, -3.2947605177469086e-07, 1.8444326315147919e-06, 7.869879823374504e-07, -2.5616905077185947e-06, -1.3248821915112785e-06, 3.0402375728044717e-07, -1.364300146633468e-06, 7.869300020502124e-07, 4.950688889948651e-06, 8.650752647554327e-07, -7.996257409104146e-06, -9.372233762405813e-07, 4.5545399984803225e-07, -2.5632866709202062e-06, 8.654106409267115e-07, 1.2886785043519922e-05, -2.1067169200250646e-06, -2.805687245199806e-06, 2.2555727809958626e-06, -1.32402237795759e-06, -7.996483873284888e-06, -2.111424919348792e-06, 1.708138188405428e-05, 2.3464947389584268e-06, -1.4392297771337326e-06, 3.0416126151067147e-07, -9.372898261972296e-07, -2.8065514925401658e-06, 2.3471261556551326e-06, 1.1483772141218651e-05)"
